feature,star neighbors
79912,95106
79913,95107
79914,95125
79915,95108
79916,95123
79917,95111
79918,95112
79919,95113
79920,95114
79921,95115
79922,95116
79923,95117 100471 127735 133964 147962
79924,95118
79925,95119
79926,95120
79927,95121
79928,95110
79929,95155
79930,95139
79931,95152
79932,95096
79933,95127 112471 118451 142565 146250
79934,95128
79935,95129
79936,95130
79937,95131
79938,95132
79939,95133
79940,95134
79941,95135
79942,95136
79943,95137
79944,95126
79945,95138
79946,95153
79947,95141
79948,95142
79949,95143
79950,95144
79951,95145 108042 120164 138138 153186
79952,95146
79953,95147
79954,95148
79955,95149
79956,95150
79957,95151
79958,95140
79959,94800
79960,95243
79961,95241
79962,95182
79963,95157 138727
79964,95158
79965,95159
79966,95160
79967,95161
79968,95162 111052 121478 141147 156195
79969,95163
79970,95164
79971,95165
79972,95166
79973,95167
79974,95168
79975,95169
79976,95170
79977,86965 95171
79978,95172
79979,95173
79980,95174
79981,95175
79982,95176
79983,95177
79984,95178
79985,95179
79986,95180
79987,95183
79988,95184
79989,95185
79990,95211
79991,95037
79992,95186 152665
79993,95187
79994,95188
79995,95189
79996,95190
79997,95191
79998,95192
79999,95193
80000,95194
80001,95195 101977 117434 132072 145902
80002,95196
80003,95181
80004,95197
80005,95212
80006,95200
80007,95201
80008,95202
80009,95203
80010,95204
80011,95205
80012,95206
80013,95207
80014,95208
80015,95209
80016,95210
80017,95199
80018,95198
80019,95213
80020,95214
80021,95228
80022,95216
80023,95217 113122 118741 143217 146540
80024,95218
80025,95219
80026,95220
80027,95221
80028,95222
80029,95223 106854 124254 131105 159832
80030,95224
80031,95225
80032,95226 108277 123354 138373 153421
80033,95244
80034,95227
80035,95242
80036,95230
80037,95231 108149 120560 138245 153293
80038,95232
80039,95233
80040,95234 104427 124719 131180 159934
80041,95235
80042,95236
80043,95237
80044,95238
80045,91945 95239 108725
80046,95240
80047,95229
80048,95156
80049,95258
80050,95271
80051,95215
80052,95246
80053,95247
80054,95248
80055,84912 95249
80056,95250
80057,95251
80058,95252
80059,95253
80060,95254 107026 124079 131167
80061,95255
80062,95256
80063,95245
80064,95257 109724 121292 139820 154868
80065,95272
80066,95260
80067,95261
80068,95262
80069,95263 124742 131767 158640
80070,95264
80071,95265
80072,95266
80073,95267 108041 120163 138137
80074,95268
80075,95269
80076,95270
80077,95259
80078,88675
80079,88257 94798
80080,95748
80081,95301
80082,95276
80083,95277
80084,95278
80085,95279
80086,95280
80087,95281
80088,95282
80089,95283
80090,95284
80091,95285
80092,95286
80093,95287
80094,94556 95288
80095,95289
80096,95290
80097,95291
80098,95292 104388 124652 131219 159973
80099,95293 105657 125950 130657 154002
80100,95294 107249 124902 135884 157112
80101,95295
80102,95296
80103,95297
80104,95298
80105,95299
80106,95302
80107,95303
80108,95304
80109,95330
80110,95332
80111,95305
80112,95306
80113,95307
80114,95308
80115,95309
80116,95310
80117,95311
80118,95312
80119,95313
80120,95314
80121,95315
80122,95300
80123,95316
80124,95331
80125,95319
80126,95320
80127,95321
80128,95322
80129,95323
80130,95324
80131,95325
80132,95326
80133,95327
80134,95328
80135,95329 96999
80136,95318
80137,95391
80138,95317
80139,95376
80140,95360
80141,95335
80142,95336 104870 125763 130707 153816
80143,95337
80144,95338
80145,95339
80146,95340
80147,95341
80148,95342
80149,95343
80150,95344
80151,95345
80152,95346
80153,95347
80154,95348
80155,95349
80156,95350
80157,95351
80158,95352
80159,95353
80160,95354
80161,95355 114892 117124 144984 151827
80162,95356
80163,95357
80164,95358
80165,95361
80166,95362
80167,95363
80168,95389
80169,95334
80170,95364
80171,95365
80172,95366
80173,95367
80174,95368
80175,95369
80176,95370
80177,95371
80178,95372
80179,95373
80180,95374
80181,95333
80182,95375
80183,90010 95390
80184,95378
80185,95379
80186,95380
80187,95381
80188,95382
80189,95383
80190,95384
80191,95385
80192,95386
80193,95387
80194,95388
80195,95377
80196,95392
80197,95393
80198,95478
80199,95419
80200,95394
80201,95395
80202,95396
80203,95397
80204,95398
80205,95399
80206,95400
80207,95401
80208,95402
80209,95403
80210,95404
80211,95405
80212,95406
80213,95407
80214,95408
80215,95409
80216,95410
80217,95411
80218,95412
80219,95413
80220,95414
80221,95415
80222,95416
80223,95417
80224,95420
80225,95421 153964
80226,95422 113226
80227,95448
80228,95629
80229,95423
80230,95424
80231,95425
80232,95426
80233,95427
80234,95428
80235,95429
80236,95430
80237,95431
80238,95432 142266
80239,95433
80240,95418
80241,95434
80242,95449
80243,95437
80244,95438
80245,95439
80246,95440
80247,95441
80248,95442
80249,95443
80250,95444
80251,95445 110011 121238 155154
80252,95446
80253,95447
80254,95436
80255,95435
80256,95450
80257,95451
80258,95465
80259,95453
80260,95454
80261,95455 99418
80262,95456
80263,95457
80264,95458
80265,95459
80266,95460
80267,95461
80268,95462
80269,95463
80270,95481
80271,95464
80272,95479
80273,95467
80274,95468
80275,95469
80276,95470
80277,95471
80278,95472
80279,95473
80280,89177 95474
80281,95475
80282,95476 148261
80283,95477
80284,95466 100653 128451 148691
80285,95359
80286,95495
80287,95508
80288,95452
80289,95483
80290,95484 129786 136811
80291,95485
80292,95486
80293,95487
80294,95488
80295,95489
80296,95490
80297,95491
80298,95492
80299,95493
80300,95482 104510 126621 131569 158442
80301,89939 95494
80302,95509 97254
80303,95497
80304,95498
80305,95499
80306,95500
80307,95501
80308,93407 95502
80309,95503
80310,95504
80311,95505
80312,95506
80313,95507
80314,95496
80315,95480
80316,95510
80317,95511
80318,95538
80319,95513
80320,95514
80321,95515
80322,95516
80323,95517 106877 124099 131082 160130
80324,95518
80325,95519
80326,95520
80327,95521
80328,95522
80329,95523
80330,95524
80331,95525
80332,95526
80333,87338 95527
80334,95528
80335,94680 95529
80336,95530
80337,95531 102857 148781
80338,95532
80339,95533
80340,95534 142047
80341,95535 99349
80342,95536
80343,95539
80344,95540
80345,88525 95541
80346,95567
80347,95599
80348,95542
80349,95543
80350,95544
80351,95545
80352,95546 100322 127663 134086 147524
80353,95547
80354,95548
80355,95549
80356,95550
80357,95551
80358,95552
80359,95537
80360,95553
80361,95568
80362,95556
80363,95557
80364,95558
80365,95559
80366,95560
80367,95561
80368,95562
80369,95563
80370,95564
80371,95565
80372,95566
80373,95555
80374,95554 126507 130570 159088
80375,95569
80376,95570
80377,95584
80378,95572
80379,95573
80380,95574
80381,95575
80382,95576
80383,95577
80384,95578
80385,95579
80386,95580
80387,95581
80388,95582
80389,95600
80390,95583
80391,95598
80392,95586
80393,95587
80394,95588 146621
80395,95589
80396,95590
80397,95591
80398,95592
80399,95593
80400,95594
80401,95595
80402,95596
80403,95585
80404,95630
80405,95614
80406,95627
80407,95571
80408,95602
80409,95603
80410,95604
80411,95605
80412,95606
80413,95607
80414,95608
80415,95609
80416,95610 103062 128103 135134 148164
80417,95611
80418,95612
80419,95601
80420,95613
80421,95628
80422,95616
80423,95617
80424,95618
80425,95619 103359 118387 133455 148307
80426,95620
80427,95621
80428,95622
80429,95623
80430,90865 95624
80431,95625 112580 119513 142675 146670
80432,95626 98348
80433,95615
80434,95749
80435,95718
80436,95716
80437,95657
80438,95632
80439,95633
80440,95634
80441,95635
80442,95636
80443,95637
80444,95638
80445,95639
80446,95640
80447,95641
80448,95642
80449,95643
80450,95644
80451,95645
80452,95646
80453,95647
80454,95648
80455,95649
80456,95650
80457,95651
80458,95652 103283 127875 134882 148823
80459,95653 109996 121252 140091 155139
80460,95654
80461,95655 114899 117067 144992 151761
80462,95658
80463,95659
80464,95660
80465,95686 108474 120302 138570 153618
80466,95512
80467,95661 107214 124831 135919 157147
80468,95662
80469,95663
80470,95664
80471,95665
80472,95666
80473,95667
80474,95668
80475,95669
80476,95670
80477,95671
80478,95656
80479,95672
80480,95687
80481,95675 101713 129420 134368 154134 157476
80482,95676
80483,95677
80484,95678
80485,95679
80486,86107 95680
80487,95681
80488,95682
80489,95683 129663 134421 157765
80490,95684
80491,95685
80492,95674
80493,95673
80494,95688
80495,95689
80496,95703
80497,95691
80498,95692
80499,95693
80500,95694
80501,95695
80502,95696
80503,95697
80504,95698
80505,95699
80506,95700
80507,95701
80508,95719
80509,95702
80510,95717
80511,95705
80512,95706
80513,95707
80514,95708
80515,95709
80516,95710
80517,95711
80518,95712
80519,85047 95713
80520,95714
80521,95715
80522,95704
80523,95631
80524,95733
80525,95746
80526,95690
80527,95721
80528,95722
80529,95723
80530,95724
80531,95725
80532,95726
80533,95727
80534,95728
80535,95729
80536,95730
80537,95731
80538,95720
80539,95732
80540,95747
80541,95735
80542,95736
80543,95737
80544,95738
80545,95739
80546,95740
80547,95741
80548,95742
80549,95743
80550,95744
80551,95745
80552,95734
80553,95274
80554,96104
80555,96072
80556,95776
80557,95751
80558,95752
80559,95753
80560,95754 113433 149464
80561,95755
80562,95756 114618 116225 144712 152073
80563,95757
80564,95758
80565,95759
80566,95760
80567,95761
80568,95762
80569,95763
80570,95764
80571,95765
80572,95766
80573,95767
80574,95768
80575,95769
80576,95770
80577,95771
80578,95772
80579,95773
80580,95774
80581,95777
80582,95778
80583,95779
80584,95805 105556 125801 130993 154044
80585,95807
80586,95780
80587,85503 95781
80588,95782
80589,95783
80590,95784
80591,95785
80592,95786
80593,95787
80594,95788
80595,95789
80596,95790 128394
80597,95775
80598,95791
80599,95806
80600,85260 95794
80601,95795
80602,95796
80603,95797
80604,95798
80605,95799
80606,95800
80607,95801
80608,95802
80609,95305 95803
80610,95804
80611,95793
80612,95866
80613,95792
80614,95851
80615,95835
80616,95810
80617,95811
80618,92278 95812
80619,95813
80620,95814
80621,95815
80622,95816
80623,95817
80624,95818
80625,95819
80626,95820
80627,95821
80628,95822
80629,95823 102630 117722 132725 145276
80630,95824
80631,95825
80632,95826
80633,95827
80634,95828
80635,95829
80636,95830
80637,95831
80638,95832
80639,95833
80640,95836
80641,95837
80642,95838
80643,95864
80644,95809
80645,95839
80646,95840
80647,95841
80648,95842 110075 121090 140170 155261
80649,95843
80650,95844
80651,95845
80652,95846
80653,95847
80654,95848
80655,95849
80656,95808
80657,95850
80658,95865
80659,95853
80660,95854
80661,95855
80662,95856
80663,95857
80664,95858
80665,95859
80666,95860
80667,95861 111637 115744 141732 151376
80668,95862
80669,95863
80670,95852
80671,95867
80672,95868 97338 104189 159232
80673,95953
80674,95894
80675,95869
80676,95870
80677,95871
80678,95872 114612 116220 144706 152047
80679,95873 102797 119196 132894 145547
80680,95874
80681,95875
80682,95876
80683,95877
80684,95878
80685,95879
80686,95880
80687,95881
80688,95882
80689,95883
80690,95884
80691,95885
80692,95886
80693,95887
80694,95888
80695,95889
80696,95890
80697,95891
80698,95892
80699,95895
80700,95896
80701,95897
80702,95923
80703,95275
80704,95898
80705,95899
80706,95900
80707,95901
80708,95902
80709,95903
80710,95904
80711,95905
80712,95906
80713,95907
80714,95908
80715,95893
80716,95909
80717,95924
80718,95912
80719,95913
80720,95914
80721,95915
80722,95916
80723,95917
80724,95918
80725,95919
80726,95920
80727,95921
80728,95922
80729,95911
80730,95910
80731,95925
80732,95926
80733,95940
80734,95928
80735,95929
80736,92233 95930
80737,95931
80738,95932
80739,95933
80740,95934 149395
80741,95935
80742,95936
80743,95937 102811 118444 132879 145564
80744,95938
80745,95956
80746,95939
80747,95954
80748,95942
80749,95943
80750,95944
80751,95945
80752,95946
80753,95947 102325 117531 132420 145991
80754,95948
80755,95949
80756,95950
80757,95951
80758,95952
80759,95941
80760,95834
80761,95970
80762,95983
80763,95927
80764,95958
80765,95959
80766,95960
80767,95961
80768,95962
80769,95963 124996 136523
80770,95964
80771,95965
80772,95966
80773,95967
80774,95968
80775,95957
80776,95969
80777,95984
80778,95972
80779,95973
80780,95974
80781,95975
80782,95976
80783,95977
80784,95978
80785,95979
80786,95980
80787,95981
80788,95982
80789,95971
80790,95955
80791,95985
80792,95986
80793,96013
80794,95988
80795,95989
80796,95990
80797,95991
80798,95992
80799,95993
80800,95994 152948
80801,95995
80802,95996
80803,95997
80804,95998
80805,95999
80806,96000
80807,96001
80808,96002
80809,96003
80810,96004 110820 155963
80811,96005
80812,96006
80813,96007 112486 118648 142580 146854
80814,96008
80815,96009
80816,96010
80817,96011
80818,96014 114917 117040 145010 151801
80819,96015
80820,96016
80821,96042
80822,96074
80823,96017
80824,96018
80825,96019
80826,96020
80827,96021
80828,96022
80829,96023
80830,96024
80831,96025
80832,92969 96026 98789
80833,96027
80834,96012
80835,96028
80836,96043 109230 139326 150255
80837,96031
80838,96032 106373 129267 137174 155208 156521
80839,96033
80840,96034
80841,96035
80842,96036
80843,96037
80844,96038
80845,96039
80846,96040
80847,96041
80848,96030
80849,96029
80850,96044
80851,96045
80852,96059
80853,96047
80854,96048
80855,96049
80856,91551 96050
80857,96051
80858,96052
80859,96053
80860,96054
80861,96055
80862,96056
80863,96057
80864,96075
80865,96058
80866,96073
80867,96061
80868,96062
80869,96063
80870,96064
80871,96065
80872,96066
80873,96067
80874,96068
80875,96069
80876,96070
80877,96071
80878,96060
80879,96105
80880,96089
80881,96102
80882,96046
80883,96077
80884,96078
80885,96079
80886,96080
80887,96081
80888,96082
80889,96083
80890,96084
80891,96085
80892,85197 96086
80893,96087
80894,96076
80895,96088
80896,96103 100938 128399 135526 147496
80897,96091
80898,96092
80899,96093
